PlantCode,PlantName,GeneratorID,Technology,WinterCapacityMW,RRMWperMin,minUpHr,minDnHr
9,Copper,1,Natural Gas Fired Combustion Turbine,65,13,1,1
127,Oklaunion,1,Conventional Steam Coal,650,1.69,24,288
298,Limestone,1,Conventional Steam Coal,831,2.1606,24,288
298,Limestone,2,Conventional Steam Coal,858,2.2308,24,288
791,Canyon,1,Conventional Hydroelectric,3,0,1,1
791,Canyon,2,Conventional Hydroelectric,3,0,1,1
794,Lewisville,1,Conventional Hydroelectric,2,0,1,1
3437,Eagle Pass,1,Conventional Hydroelectric,2,0,1,1
3437,Eagle Pass,2,Conventional Hydroelectric,2,0,1,1
3437,Eagle Pass,3,Conventional Hydroelectric,2,0,1,1
3439,Laredo,4,Natural Gas Fired Combustion Turbine,97.4,19.48,1,1
3439,Laredo,5,Natural Gas Fired Combustion Turbine,94.4,18.88,1,1
3441,Nueces Bay,7,Natural Gas Fired Combined Cycle,325,2.145,4,16
3441,Nueces Bay,8,Natural Gas Fired Combined Cycle,165,1.089,4,16
3441,Nueces Bay,9,Natural Gas Fired Combined Cycle,165,1.089,4,16
3443,Victoria,5,Natural Gas Fired Combined Cycle,132,0.8712,4,16
3443,Victoria,7,Natural Gas Fired Combined Cycle,171,1.1286,4,16
3452,Lake Hubbard,1,Natural Gas Steam Turbine,392,2.1168,8,64
3452,Lake Hubbard,2,Natural Gas Steam Turbine,523,2.8242,8,64
3453,Mountain Creek,6,Natural Gas Steam Turbine,122,0.6588,8,64
3453,Mountain Creek,7,Natural Gas Steam Turbine,118,0.6372,8,64
3453,Mountain Creek,8,Natural Gas Steam Turbine,568,3.0672,8,64
3456,Newman,1,Natural Gas Steam Turbine,78,0.4212,8,64
3456,Newman,2,Natural Gas Steam Turbine,78,0.4212,8,64
3456,Newman,3,Natural Gas Steam Turbine,98,0.5292,8,64
3456,Newman,4,Natural Gas Fired Combined Cycle,89,0.5874,4,16
3456,Newman,5CA1,Natural Gas Fired Combined Cycle,128,0.8448,4,16
3456,Newman,5CT1,Natural Gas Fired Combined Cycle,72,0.4752,4,16
3456,Newman,5CT2,Natural Gas Fired Combined Cycle,72,0.4752,4,16
3456,Newman,CT1,Natural Gas Fired Combined Cycle,72,0.4752,4,16
3456,Newman,CT2,Natural Gas Fired Combined Cycle,72,0.4752,4,16
3457,Lewis Creek,1,Natural Gas Steam Turbine,253.3,1.36782,8,64
3457,Lewis Creek,2,Natural Gas Steam Turbine,255.3,1.37862,8,64
3459,Sabine,1,Natural Gas Steam Turbine,211.7,1.14318,8,64
3459,Sabine,3,Natural Gas Steam Turbine,393.5,2.1249,8,64
3459,Sabine,4,Natural Gas Steam Turbine,532.6,2.87604,8,64
3459,Sabine,5,Natural Gas Steam Turbine,454,2.4516,8,64
3460,Cedar Bayou,1,Natural Gas Steam Turbine,746,4.0284,8,64
3460,Cedar Bayou,2,Natural Gas Steam Turbine,749,4.0446,8,64
3464,Greens Bayou,73,Natural Gas Fired Combustion Turbine,54,10.8,1,1
3464,Greens Bayou,74,Natural Gas Fired Combustion Turbine,54,10.8,1,1
3464,Greens Bayou,81,Natural Gas Fired Combustion Turbine,54,10.8,1,1
3464,Greens Bayou,82,Natural Gas Fired Combustion Turbine,50,10,1,1
3464,Greens Bayou,83,Natural Gas Fired Combustion Turbine,64,12.8,1,1
3464,Greens Bayou,84,Natural Gas Fired Combustion Turbine,54,10.8,1,1
3469,T H Wharton,3,Natural Gas Fired Combined Cycle,104,0.6864,4,16
3469,T H Wharton,31,Natural Gas Fired Combined Cycle,57,0.3762,4,16
3469,T H Wharton,32,Natural Gas Fired Combined Cycle,57,0.3762,4,16
3469,T H Wharton,33,Natural Gas Fired Combined Cycle,57,0.3762,4,16
3469,T H Wharton,34,Natural Gas Fired Combined Cycle,57,0.3762,4,16
3469,T H Wharton,4,Natural Gas Fired Combined Cycle,104,0.6864,4,16
3469,T H Wharton,41,Natural Gas Fired Combined Cycle,57,0.3762,4,16
3469,T H Wharton,42,Natural Gas Fired Combined Cycle,57,0.3762,4,16
3469,T H Wharton,43,Natural Gas Fired Combined Cycle,57,0.3762,4,16
3469,T H Wharton,44,Natural Gas Fired Combined Cycle,57,0.3762,4,16
3469,T H Wharton,51,Natural Gas Fired Combustion Turbine,58,11.6,1,1
3469,T H Wharton,52,Natural Gas Fired Combustion Turbine,58,11.6,1,1
3469,T H Wharton,53,Natural Gas Fired Combustion Turbine,58,11.6,1,1
3469,T H Wharton,54,Natural Gas Fired Combustion Turbine,58,11.6,1,1
3469,T H Wharton,55,Natural Gas Fired Combustion Turbine,58,11.6,1,1
3469,T H Wharton,56,Natural Gas Fired Combustion Turbine,58,11.6,1,1
3469,T H Wharton,GT1,Natural Gas Fired Combustion Turbine,13,2.6,1,1
3470,W A Parish,1,Natural Gas Steam Turbine,169,0.9126,8,64
3470,W A Parish,2,Natural Gas Steam Turbine,169,0.9126,8,64
3470,W A Parish,3,Natural Gas Steam Turbine,273,1.4742,8,64
3470,W A Parish,4,Natural Gas Steam Turbine,552,2.9808,8,64
3470,W A Parish,5,Conventional Steam Coal,664,1.7264,24,288
3470,W A Parish,6,Conventional Steam Coal,663,1.7238,24,288
3470,W A Parish,7,Conventional Steam Coal,577,1.5002,24,288
3470,W A Parish,8,Conventional Steam Coal,610,1.586,24,288
3470,W A Parish,GT1,Natural Gas Fired Combustion Turbine,13,2.6,1,1
3476,Knox Lee,2,Natural Gas Steam Turbine,31,0.1674,8,64
3476,Knox Lee,3,Natural Gas Steam Turbine,25,0.135,8,64
3476,Knox Lee,5,Natural Gas Steam Turbine,348,1.8792,8,64
3477,Lone Star,1,Natural Gas Steam Turbine,50,0.27,8,64
3478,Wilkes,1,Natural Gas Steam Turbine,174,0.9396,8,64
3478,Wilkes,2,Natural Gas Steam Turbine,362,1.9548,8,64
3478,Wilkes,3,Natural Gas Steam Turbine,362,1.9548,8,64
3482,Jones,1,Natural Gas Steam Turbine,243,1.3122,8,64
3482,Jones,2,Natural Gas Steam Turbine,243,1.3122,8,64
3482,Jones,3,Natural Gas Fired Combustion Turbine,183,36.6,1,1
3482,Jones,4,Natural Gas Fired Combustion Turbine,183,36.6,1,1
3484,Nichols,1,Natural Gas Steam Turbine,107,0.5778,8,64
3484,Nichols,2,Natural Gas Steam Turbine,106,0.5724,8,64
3484,Nichols,3,Natural Gas Steam Turbine,244,1.3176,8,64
3485,Plant X,1,Natural Gas Steam Turbine,38,0.2052,8,64
3485,Plant X,2,Natural Gas Steam Turbine,90,0.486,8,64
3485,Plant X,3,Natural Gas Steam Turbine,93,0.5022,8,64
3485,Plant X,4,Natural Gas Steam Turbine,190,1.026,8,64
3490,Graham,1,Natural Gas Steam Turbine,234,1.2636,8,64
3490,Graham,2,Natural Gas Steam Turbine,390,2.106,8,64
3491,Handley,3,Natural Gas Steam Turbine,395,2.133,8,64
3491,Handley,4,Natural Gas Steam Turbine,435,2.349,8,64
3491,Handley,5,Natural Gas Steam Turbine,435,2.349,8,64
3492,Morgan Creek,CT1,Natural Gas Fired Combustion Turbine,82,16.4,1,1
3492,Morgan Creek,CT2,Natural Gas Fired Combustion Turbine,80,16,1,1
3492,Morgan Creek,CT3,Natural Gas Fired Combustion Turbine,80,16,1,1
3492,Morgan Creek,CT4,Natural Gas Fired Combustion Turbine,81,16.2,1,1
3492,Morgan Creek,CT5,Natural Gas Fired Combustion Turbine,80,16,1,1
3492,Morgan Creek,CT6,Natural Gas Fired Combustion Turbine,82,16.4,1,1
3494,Permian Basin,CT1,Natural Gas Fired Combustion Turbine,79,15.8,1,1
3494,Permian Basin,CT2,Natural Gas Fired Combustion Turbine,76,15.2,1,1
3494,Permian Basin,CT3,Natural Gas Fired Combustion Turbine,78,15.6,1,1
3494,Permian Basin,CT4,Natural Gas Fired Combustion Turbine,75,15,1,1
3494,Permian Basin,CT5,Natural Gas Fired Combustion Turbine,79,15.8,1,1
3504,Stryker Creek,D1,Petroleum Liquids,2,0,1,1
3504,Stryker Creek,D2,Petroleum Liquids,2,0,1,1
3504,Stryker Creek,D3,Petroleum Liquids,2,0,1,1
3504,Stryker Creek,D4,Petroleum Liquids,2,0,1,1
3504,Stryker Creek,D5,Petroleum Liquids,2,0,1,1
3504,Stryker Creek,ST1,Natural Gas Steam Turbine,167,0.9018,8,64
3504,Stryker Creek,ST2,Natural Gas Steam Turbine,502,2.7108,8,64
3507,Trinidad (TX),6,Natural Gas Steam Turbine,235,1.269,8,64
3507,Trinidad (TX),D1,Petroleum Liquids,2,0,1,1
3507,Trinidad (TX),D2,Petroleum Liquids,2,0,1,1
3548,Decker Creek,1,Natural Gas Steam Turbine,335,1.809,8,64
3548,Decker Creek,2,Natural Gas Steam Turbine,448,2.4192,8,64
3548,Decker Creek,GT1,Natural Gas Fired Combustion Turbine,60,12,1,1
3548,Decker Creek,GT2,Natural Gas Fired Combustion Turbine,60,12,1,1
3548,Decker Creek,GT3,Natural Gas Fired Combustion Turbine,60,12,1,1
3548,Decker Creek,GT4,Natural Gas Fired Combustion Turbine,60,12,1,1
3559,Silas Ray,10,Natural Gas Fired Combustion Turbine,48,9.6,1,1
3559,Silas Ray,6,Natural Gas Fired Combined Cycle,20,0.132,4,16
3559,Silas Ray,9,Natural Gas Fired Combined Cycle,52,0.3432,4,16
3559,Silas Ray,DG-2,Petroleum Liquids,1,0,1,1
3559,Silas Ray,DG-3a,Petroleum Liquids,1,0,1,1
3559,Silas Ray,DG-3b,Petroleum Liquids,1,0,1,1
3559,Silas Ray,DG-4,Petroleum Liquids,1,0,1,1
3559,Silas Ray,DG-6a,Petroleum Liquids,1,0,1,1
3559,Silas Ray,DG-6b,Petroleum Liquids,1,0,1,1
3561,Bryan (TX),7,Natural Gas Fired Combustion Turbine,21,4.2,1,1
3576,Ray Olinger,1,Natural Gas Steam Turbine,75,0.405,8,64
3576,Ray Olinger,2,Natural Gas Steam Turbine,107,0.5778,8,64
3576,Ray Olinger,3,Natural Gas Steam Turbine,138,0.7452,8,64
3576,Ray Olinger,4,Natural Gas Fired Combustion Turbine,81,16.2,1,1
3581,Abbott TP 3,1,Conventional Hydroelectric,1.4,0,1,1
3581,Abbott TP 3,2,Conventional Hydroelectric,1.4,0,1,1
3582,Dunlap TP 1,1,Conventional Hydroelectric,1.8,0,1,1
3582,Dunlap TP 1,2,Conventional Hydroelectric,1.8,0,1,1
3583,H 4,1,Conventional Hydroelectric,2.4,0,1,1
3584,H 5,1,Conventional Hydroelectric,2.4,0,1,1
3585,Nolte,1,Conventional Hydroelectric,1.2,0,1,1
3585,Nolte,2,Conventional Hydroelectric,1.2,0,1,1
3586,TP 4,1,Conventional Hydroelectric,2.4,0,1,1
3594,Austin,1,Conventional Hydroelectric,8.2,0,1,1
3594,Austin,2,Conventional Hydroelectric,8.8,0,1,1
3595,Buchanan Dam (TX),1,Conventional Hydroelectric,18.3,0,1,1
3595,Buchanan Dam (TX),2,Conventional Hydroelectric,18.3,0,1,1
3595,Buchanan Dam (TX),3,Conventional Hydroelectric,18.3,0,1,1
3597,Granite Shoals,1,Conventional Hydroelectric,27,0,1,1
3597,Granite Shoals,2,Conventional Hydroelectric,27,0,1,1
3598,Inks,1,Conventional Hydroelectric,13.8,0,1,1
3599,Marble Falls,1,Conventional Hydroelectric,19.8,0,1,1
3599,Marble Falls,2,Conventional Hydroelectric,19.8,0,1,1
3600,Marshall Ford,1,Conventional Hydroelectric,36,0,1,1
3600,Marshall Ford,2,Conventional Hydroelectric,36,0,1,1
3600,Marshall Ford,3,Conventional Hydroelectric,36,0,1,1
3601,Sim Gideon,1,Natural Gas Steam Turbine,140,0.756,8,64
3601,Sim Gideon,2,Natural Gas Steam Turbine,140,0.756,8,64
3601,Sim Gideon,3,Natural Gas Steam Turbine,340,1.836,8,64
3602,Ty Cooke,1,Natural Gas Steam Turbine,42,0.2268,8,64
3602,Ty Cooke,2,Natural Gas Steam Turbine,46,0.2484,8,64
3602,Ty Cooke,GT2,Natural Gas Fired Combustion Turbine,18.5,3.7,1,1
3602,Ty Cooke,GT3,Natural Gas Fired Combustion Turbine,18,3.6,1,1
3604,J Robert Massengale,6A,Natural Gas Fired Combined Cycle,18,0.1188,4,16
3604,J Robert Massengale,7,Natural Gas Fired Combined Cycle,18,0.1188,4,16
3604,J Robert Massengale,8,Natural Gas Fired Combined Cycle,42,0.2772,4,16
3609,Leon Creek,CGT1,Natural Gas Fired Combustion Turbine,46,9.2,1,1
3609,Leon Creek,CGT2,Natural Gas Fired Combustion Turbine,46,9.2,1,1
3609,Leon Creek,CGT3,Natural Gas Fired Combustion Turbine,46,9.2,1,1
3609,Leon Creek,CGT4,Natural Gas Fired Combustion Turbine,46,9.2,1,1
3611,O W Sommers,1,Natural Gas Steam Turbine,420,2.268,8,64
3611,O W Sommers,2,Natural Gas Steam Turbine,410,2.214,8,64
3612,V H Braunig,1,Natural Gas Steam Turbine,217,1.1718,8,64
3612,V H Braunig,2,Natural Gas Steam Turbine,230,1.242,8,64
3612,V H Braunig,3,Natural Gas Steam Turbine,412,2.2248,8,64
3612,V H Braunig,5,Natural Gas Fired Combustion Turbine,48,9.6,1,1
3612,V H Braunig,6,Natural Gas Fired Combustion Turbine,48,9.6,1,1
3612,V H Braunig,7,Natural Gas Fired Combustion Turbine,48,9.6,1,1
3612,V H Braunig,8,Natural Gas Fired Combustion Turbine,47,9.4,1,1
3628,R W Miller,1,Natural Gas Steam Turbine,66,0.3564,8,64
3628,R W Miller,2,Natural Gas Steam Turbine,100,0.54,8,64
3628,R W Miller,3,Natural Gas Steam Turbine,200,1.08,8,64
3628,R W Miller,4,Natural Gas Fired Combustion Turbine,104,20.8,1,1
3628,R W Miller,5,Natural Gas Fired Combustion Turbine,104,20.8,1,1
3630,Pearsall,10A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,11A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,12A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,13A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,14A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,15A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,16A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,17A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,18A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,19A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,1A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,20A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,21A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,22A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,23A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,24A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,2A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,3A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,4A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,5A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,6A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,7A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,8A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3630,Pearsall,9A,Natural Gas Internal Combustion Engine,8.4,2.1,1,1
3631,Sam Rayburn,1,Natural Gas Fired Combustion Turbine,10.5,2.1,1,1
3631,Sam Rayburn,10,Natural Gas Fired Combined Cycle,37,0.2442,4,16
3631,Sam Rayburn,2,Natural Gas Fired Combustion Turbine,10.5,2.1,1,1
3631,Sam Rayburn,4,Petroleum Liquids,0.9,0,1,1
3631,Sam Rayburn,5,Petroleum Liquids,0.9,0,1,1
3631,Sam Rayburn,7,Natural Gas Fired Combined Cycle,49,0.3234,4,16
3631,Sam Rayburn,8,Natural Gas Fired Combined Cycle,49,0.3234,4,16
3631,Sam Rayburn,9,Natural Gas Fired Combined Cycle,48,0.3168,4,16
4195,Powerlane Plant,EP,Natural Gas Internal Combustion Engine,8.2,2.05,1,1
4195,Powerlane Plant,EP2,Natural Gas Internal Combustion Engine,8.2,2.05,1,1
4195,Powerlane Plant,EP3,Natural Gas Internal Combustion Engine,8.2,2.05,1,1
4195,Powerlane Plant,ST1,Natural Gas Steam Turbine,18,0.0972,8,64
4195,Powerlane Plant,ST2,Natural Gas Steam Turbine,23,0.1242,8,64
4195,Powerlane Plant,ST3,Natural Gas Steam Turbine,41,0.2214,8,64
4266,Spencer,4,Natural Gas Steam Turbine,61,0.3294,8,64
4266,Spencer,5,Natural Gas Steam Turbine,61,0.3294,8,64
4937,Thomas C Ferguson,CT-1,Natural Gas Fired Combined Cycle,181,1.1946,4,16
4937,Thomas C Ferguson,CT-2,Natural Gas Fired Combined Cycle,181,1.1946,4,16
4937,Thomas C Ferguson,STG,Natural Gas Fired Combined Cycle,194,1.2804,4,16
4939,Barney M Davis,1,Natural Gas Steam Turbine,330,1.782,8,64
4939,Barney M Davis,2,Natural Gas Fired Combined Cycle,325,2.145,4,16
4939,Barney M Davis,3,Natural Gas Fired Combined Cycle,165,1.089,4,16
4939,Barney M Davis,4,Natural Gas Fired Combined Cycle,165,1.089,4,16
6128,Amistad Dam & Power,1,Conventional Hydroelectric,29,0,1,1
6128,Amistad Dam & Power,2,Conventional Hydroelectric,29,0,1,1
6139,Welsh,1,Conventional Steam Coal,528,1.3728,24,288
6139,Welsh,3,Conventional Steam Coal,528,1.3728,24,288
6145,Comanche Peak,1,Nuclear,1235,3.211,168,4032
6145,Comanche Peak,2,Nuclear,1225,3.185,168,4032
6146,Martin Lake,1,Conventional Steam Coal,815,2.119,24,288
6146,Martin Lake,2,Conventional Steam Coal,820,2.132,24,288
6146,Martin Lake,3,Conventional Steam Coal,820,2.132,24,288
6178,Coleto Creek,1,Conventional Steam Coal,655,1.703,24,288
6179,Fayette Power Project,1,Conventional Steam Coal,598,1.5548,24,288
6179,Fayette Power Project,2,Conventional Steam Coal,598,1.5548,24,288
6179,Fayette Power Project,3,Conventional Steam Coal,440,1.144,24,288
6180,Oak Grove (TX),OG1,Conventional Steam Coal,855,2.223,24,288
6180,Oak Grove (TX),OG2,Conventional Steam Coal,855,2.223,24,288
6181,J T Deely,1,Conventional Steam Coal,420,1.092,24,288
6181,J T Deely,2,Conventional Steam Coal,420,1.092,24,288
6183,San Miguel,1,Conventional Steam Coal,391,1.0166,24,288
6193,Harrington,1,Conventional Steam Coal,339,0.8814,24,288
6193,Harrington,2,Conventional Steam Coal,339,0.8814,24,288
6193,Harrington,3,Conventional Steam Coal,340,0.884,24,288
6194,Tolk,1,Conventional Steam Coal,532,1.3832,24,288
6194,Tolk,2,Conventional Steam Coal,535,1.391,24,288
6243,Dansby,1,Natural Gas Steam Turbine,110,0.594,8,64
6243,Dansby,2,Natural Gas Fired Combustion Turbine,48.1,9.62,1,1
6243,Dansby,3,Natural Gas Fired Combustion Turbine,48.1,9.62,1,1
6251,South Texas Project,1,Nuclear,1280,3.328,168,4032
6251,South Texas Project,2,Nuclear,1280,3.328,168,4032
6410,Falcon Dam & Power,1,Conventional Hydroelectric,10.5,0,1,1
6410,Falcon Dam & Power,2,Conventional Hydroelectric,10,0,1,1
6410,Falcon Dam & Power,3,Conventional Hydroelectric,10,0,1,1
6413,Sam Rayburn Dam,1,Conventional Hydroelectric,26,0,1,1
6413,Sam Rayburn Dam,2,Conventional Hydroelectric,26,0,1,1
6414,Whitney,1,Conventional Hydroelectric,21,0,1,1
6414,Whitney,2,Conventional Hydroelectric,21,0,1,1
6416,Denison,1,Conventional Hydroelectric,40,0,1,1
6416,Denison,2,Conventional Hydroelectric,40,0,1,1
6595,Toledo Bend,1,Conventional Hydroelectric,40,0,1,1
6595,Toledo Bend,2,Conventional Hydroelectric,40,0,1,1
7030,Major Oak Power,1,Conventional Steam Coal,153,0.3978,24,288
7030,Major Oak Power,2,Conventional Steam Coal,154,0.4004,24,288
7097,J K Spruce,1,Conventional Steam Coal,560,1.456,24,288
7097,J K Spruce,2,Conventional Steam Coal,785,2.041,24,288
7131,Brandon Station,1,Natural Gas Fired Combustion Turbine,21.5,4.3,1,1
7200,Robert D Willis,1,Conventional Hydroelectric,4,0,1,1
7200,Robert D Willis,2,Conventional Hydroelectric,4,0,1,1
7325,San Jacinto Steam Electric Station,1,Natural Gas Fired Combustion Turbine,81,16.2,1,1
7325,San Jacinto Steam Electric Station,2,Natural Gas Fired Combustion Turbine,81,16.2,1,1
7394,Gonzales Hydro Plant,1,Conventional Hydroelectric,0.3,0,1,1
7394,Gonzales Hydro Plant,2,Conventional Hydroelectric,0.3,0,1,1
7394,Gonzales Hydro Plant,3,Conventional Hydroelectric,0.3,0,1,1
7512,Arthur Von Rosenberg,1,Natural Gas Fired Combined Cycle,169,1.1154,4,16
7512,Arthur Von Rosenberg,2,Natural Gas Fired Combined Cycle,169,1.1154,4,16
7512,Arthur Von Rosenberg,3,Natural Gas Fired Combined Cycle,190,1.254,4,16
7900,Sand Hill,5A,Natural Gas Fired Combined Cycle,180,1.188,4,16
7900,Sand Hill,5C,Natural Gas Fired Combined Cycle,164,1.0824,4,16
7900,Sand Hill,SH1,Natural Gas Fired Combustion Turbine,47.3,9.46,1,1
7900,Sand Hill,SH2,Natural Gas Fired Combustion Turbine,47.3,9.46,1,1
7900,Sand Hill,SH3,Natural Gas Fired Combustion Turbine,47.3,9.46,1,1
7900,Sand Hill,SH4,Natural Gas Fired Combustion Turbine,47.3,9.46,1,1
7900,Sand Hill,SH6,Natural Gas Fired Combustion Turbine,47.3,9.46,1,1
7900,Sand Hill,SH7,Natural Gas Fired Combustion Turbine,47.3,9.46,1,1
7902,Pirkey,1,Conventional Steam Coal,675,1.755,24,288
8063,DeCordova Steam Electric Station,CT1,Natural Gas Fired Combustion Turbine,88,17.6,1,1
8063,DeCordova Steam Electric Station,CT2,Natural Gas Fired Combustion Turbine,87,17.4,1,1
8063,DeCordova Steam Electric Station,CT3,Natural Gas Fired Combustion Turbine,86,17.2,1,1
8063,DeCordova Steam Electric Station,CT4,Natural Gas Fired Combustion Turbine,86,17.2,1,1
10072,Engineered Carbons Borger Cogen,GEN1,Other Gases,18.8,0,1,1
10154,Power Island,GEN1,Natural Gas Fired Combustion Turbine,38,7.6,1,1
10167,Seadrift Coke LP,GEN1,Petroleum Coke,7.6,0,1,1
10184,Central Utility Plant,EG1,Natural Gas Internal Combustion Engine,4.1,1.025,1,1
10184,Central Utility Plant,EG2,Natural Gas Internal Combustion Engine,2.4,0.6,1,1
10184,Central Utility Plant,TG1,Natural Gas Steam Turbine,2.3,0.01242,8,64
10187,Engineered Carbons Echo Cogeneration,GEN1,Other Gases,8.9,0,1,1
10243,Ticona Polymers Inc,GEN5,Natural Gas Fired Combustion Turbine,38,7.6,1,1
10261,Enterprise Products Operating,GEN3,Natural Gas Fired Combustion Turbine,2.8,0.56,1,1
10261,Enterprise Products Operating,GEN4,Natural Gas Fired Combustion Turbine,2.8,0.56,1,1
10261,Enterprise Products Operating,GEN5,Natural Gas Fired Combustion Turbine,2.8,0.56,1,1
10261,Enterprise Products Operating,GEN6,Natural Gas Fired Combustion Turbine,2.8,0.56,1,1
10261,Enterprise Products Operating,GEN7,Natural Gas Fired Combustion Turbine,2.8,0.56,1,1
10261,Enterprise Products Operating,GEN8,Natural Gas Fired Combustion Turbine,2.8,0.56,1,1
10298,Bayou Cogen Plant,GT1,Natural Gas Fired Combustion Turbine,93,18.6,1,1
10298,Bayou Cogen Plant,GT2,Natural Gas Fired Combustion Turbine,93,18.6,1,1
10298,Bayou Cogen Plant,GT3,Natural Gas Fired Combustion Turbine,93,18.6,1,1
10298,Bayou Cogen Plant,GT4,Natural Gas Fired Combustion Turbine,93,18.6,1,1
10418,Ascend Performance Materials Texas Inc.,GEN1,Other Gases,5.2,0,1,1
10418,Ascend Performance Materials Texas Inc.,GEN4,Other Gases,42.5,0,1,1
10425,International Paper - Orange,TG,Wood/Wood Waste Biomass,32.4,0,1,1
10436,ExxonMobil Baytown Refinery,GT38,Natural Gas Fired Combustion Turbine,35,7,1,1
10436,ExxonMobil Baytown Refinery,GT41,Natural Gas Fired Combustion Turbine,24,4.8,1,1
10436,ExxonMobil Baytown Refinery,GT42,Natural Gas Fired Combustion Turbine,24,4.8,1,1
10436,ExxonMobil Baytown Refinery,GT43,Natural Gas Fired Combustion Turbine,24,4.8,1,1
10436,ExxonMobil Baytown Refinery,GT44,Natural Gas Fired Combustion Turbine,24,4.8,1,1
10436,ExxonMobil Baytown Refinery,GT45,Natural Gas Fired Combustion Turbine,35,7,1,1
10436,ExxonMobil Baytown Refinery,ST34,All Other,7.5,0,1,1
10554,Formosa Utility Venture Ltd,BO3,Natural Gas Fired Combined Cycle,32,0.2112,4,16
10554,Formosa Utility Venture Ltd,ST1,Natural Gas Fired Combined Cycle,28.5,0.1881,4,16
10554,Formosa Utility Venture Ltd,ST2,Natural Gas Fired Combined Cycle,57.5,0.3795,4,16
10554,Formosa Utility Venture Ltd,ST3,Natural Gas Fired Combined Cycle,51.7,0.34122,4,16
10554,Formosa Utility Venture Ltd,TBG1,Natural Gas Fired Combined Cycle,90,0.594,4,16
10554,Formosa Utility Venture Ltd,TBG2,Natural Gas Fired Combined Cycle,90,0.594,4,16
10554,Formosa Utility Venture Ltd,TBG3,Natural Gas Fired Combined Cycle,90,0.594,4,16
10554,Formosa Utility Venture Ltd,TBG4,Natural Gas Fired Combined Cycle,90,0.594,4,16
10554,Formosa Utility Venture Ltd,TBG5,Natural Gas Fired Combined Cycle,90,0.594,4,16
10554,Formosa Utility Venture Ltd,TBG6,Natural Gas Fired Combined Cycle,90,0.594,4,16
10568,Port Arthur Texas Refinery,GEN1,Natural Gas Fired Combustion Turbine,37.8,7.56,1,1
10692,ExxonMobil Baytown Turbine,GEN1,Natural Gas Fired Combustion Turbine,35,7,1,1
10692,ExxonMobil Baytown Turbine,GEN2,Natural Gas Fired Combustion Turbine,35,7,1,1
10692,ExxonMobil Baytown Turbine,GEN3,Natural Gas Fired Combustion Turbine,35,7,1,1
10692,ExxonMobil Baytown Turbine,GEN4,Natural Gas Fired Combustion Turbine,110,22,1,1
10692,ExxonMobil Baytown Turbine,GEN5,Natural Gas Fired Combustion Turbine,180.1,36.02,1,1
10789,Sabine River Works,GEN1,Natural Gas Fired Combined Cycle,98,0.6468,4,16
10789,Sabine River Works,GEN3,Natural Gas Fired Combined Cycle,5,0.033,4,16
10789,Sabine River Works,GT1A,Natural Gas Fired Combined Cycle,175,1.155,4,16
10789,Sabine River Works,GT1B,Natural Gas Fired Combined Cycle,175,1.155,4,16
10789,Sabine River Works,ST1A,Natural Gas Fired Combined Cycle,100,0.66,4,16
10790,Victoria Texas Plant,GEN1,Natural Gas Fired Combustion Turbine,88,17.6,1,1
50026,Corpus Refinery,FR6,Natural Gas Fired Combustion Turbine,41,8.2,1,1
50043,Houston Chemical Complex Battleground,GT1,Natural Gas Fired Combined Cycle,74,0.4884,4,16
50043,Houston Chemical Complex Battleground,GT2,Natural Gas Fired Combined Cycle,74,0.4884,4,16
50043,Houston Chemical Complex Battleground,GT3,Natural Gas Fired Combined Cycle,78,0.5148,4,16
50043,Houston Chemical Complex Battleground,ST,Natural Gas Fired Combined Cycle,74,0.4884,4,16
50054,Rice University,GEN1,Natural Gas Fired Combustion Turbine,2.8,0.56,1,1
