Year,Month,Day,Period,Forecast_time,Coast,East,Far_West,North,North_Central,South_Central,Southern,West
2018,7,25,3,2018-07-25 03:00:00,14267.9462890625,1829.3734130859373,2983.77880859375,1079.8980712890623,16963.09375,8741.72265625,4297.9033203125,1566.45654296875
2018,7,25,4,2018-07-25 04:00:00,13796.9375,1753.45654296875,2932.09130859375,1057.58349609375,16490.82421875,8375.2783203125,4192.2783203125,1488.969482421875
2018,7,25,5,2018-07-25 05:00:00,13158.9775390625,1598.8861083984375,2851.552001953125,1055.792724609375,15638.8076171875,7842.7939453125,3715.12255859375,1417.95361328125
2018,7,25,6,2018-07-25 06:00:00,11877.4287109375,1684.5662841796875,2938.77783203125,953.6898193359376,14567.8798828125,7288.54052734375,3627.7314453125,1423.79638671875
2018,7,25,7,2018-07-25 07:00:00,11760.5673828125,1591.3245849609375,2819.820556640625,926.8045654296876,14117.51953125,7040.74365234375,3490.631103515625,1375.4000244140625
2018,7,25,8,2018-07-25 08:00:00,11828.25390625,1592.7083740234375,2798.5517578125,920.2117309570312,14185.1611328125,6826.53076171875,3486.08154296875,1355.7742919921875
2018,7,25,9,2018-07-25 09:00:00,11858.412109375,1588.6729736328125,2851.00341796875,938.8714599609376,13981.0185546875,6888.662109375,3417.804931640625,1351.159912109375
2018,7,25,10,2018-07-25 10:00:00,12506.3515625,1665.6561279296875,2897.95947265625,945.384521484375,14633.5498046875,7240.0859375,3553.190185546875,1386.3140869140625
2018,7,25,11,2018-07-25 11:00:00,12817.2841796875,1724.711669921875,2897.647216796875,1011.9749145507812,14934.8955078125,7419.8046875,3662.156005859375,1369.798583984375
2018,7,25,12,2018-07-25 12:00:00,13823.220703125,1861.11962890625,2934.278076171875,1131.2208251953125,16262.59375,7798.1904296875,3890.113525390625,1438.00537109375
2018,7,25,13,2018-07-25 13:00:00,14609.74609375,1973.4302978515625,2999.54833984375,1233.8751220703125,17099.326171875,8451.0625,4147.8662109375,1498.8470458984375
2018,7,25,14,2018-07-25 14:00:00,15920.8046875,2158.396240234375,3067.775390625,1320.3475341796875,17998.626953125,9312.3232421875,4442.25,1529.654052734375
2018,7,25,15,2018-07-25 15:00:00,17184.4921875,2298.634033203125,3186.92138671875,1418.7470703125,19221.615234375,10186.3798828125,4782.94482421875,1684.52685546875
2018,7,25,16,2018-07-25 16:00:00,17595.78515625,2430.250244140625,3260.359130859375,1500.9306640625,20737.173828125,10708.1416015625,5151.92724609375,1785.102294921875
2018,7,25,17,2018-07-25 17:00:00,18076.05859375,2497.104736328125,3323.1328125,1537.7332763671875,21448.876953125,11073.658203125,5374.513671875,1830.5960693359373
2018,7,25,18,2018-07-25 18:00:00,18359.56640625,2537.3828125,3393.50390625,1569.899658203125,22305.517578125,11279.5224609375,5459.8193359375,1976.7547607421875
2018,7,25,19,2018-07-25 19:00:00,18512.29296875,2606.507080078125,3426.84423828125,1554.7169189453125,22698.3046875,11495.08984375,5493.30126953125,2021.6788330078125
2018,7,25,20,2018-07-25 20:00:00,18334.90234375,2635.224365234375,3444.502685546875,1589.3228759765625,22843.50390625,11332.6865234375,5414.9541015625,1954.5457763671875
2018,7,25,21,2018-07-25 21:00:00,18262.287109375,2590.514892578125,3403.165283203125,1558.300048828125,22142.423828125,11298.9365234375,5209.18603515625,1924.6661376953125
2018,7,25,22,2018-07-25 22:00:00,17638.146484375,2722.069091796875,3381.820068359375,1486.2703857421875,21216.240234375,10735.724609375,5021.3359375,1906.6044921875
2018,7,25,23,2018-07-25 23:00:00,17086.646484375,2599.18505859375,3320.265625,1366.744873046875,20460.384765625,10283.99609375,4748.0517578125,1900.8194580078125
2018,7,26,0,2018-07-26 00:00:00,16298.03125,2556.644287109375,3281.049072265625,1386.715087890625,19949.98828125,10102.8974609375,4723.4267578125,1872.713623046875
2018,7,26,1,2018-07-26 01:00:00,15672.4990234375,2409.053466796875,3198.236083984375,1368.920654296875,18399.228515625,9640.4228515625,4812.0400390625,1748.47119140625
2018,7,26,2,2018-07-26 02:00:00,14573.3017578125,2214.921875,3068.45751953125,1225.1451416015625,18009.12890625,8912.8779296875,4532.9248046875,1655.5234375
2018,7,26,3,2018-07-26 03:00:00,13978.576171875,2025.332275390625,3007.94970703125,1078.876708984375,16774.63671875,8436.841796875,4287.65966796875,1598.9814453125
2018,7,26,4,2018-07-26 04:00:00,13333.7265625,1825.8009033203125,2955.3017578125,1027.2613525390623,16043.2080078125,8084.21875,4087.0380859375,1510.7030029296875
2018,7,26,5,2018-07-26 05:00:00,12639.2255859375,1624.7232666015625,2878.672607421875,985.4720458984376,15214.322265625,7620.01708984375,3725.233642578125,1439.1080322265625
2018,7,26,6,2018-07-26 06:00:00,11580.3955078125,1630.6658935546875,2963.270751953125,1075.2042236328123,14806.01171875,7691.0830078125,3479.02099609375,1471.83251953125
2018,7,26,7,2018-07-26 07:00:00,11475.96875,1588.998779296875,2832.607177734375,1043.6646728515623,14233.0146484375,7440.837890625,3354.606689453125,1367.2952880859375
2018,7,26,8,2018-07-26 08:00:00,11268.142578125,1545.3118896484375,2811.918701171875,996.4019775390624,14238.6015625,7196.1552734375,3128.134521484375,1353.5250244140625
2018,7,26,9,2018-07-26 09:00:00,11324.943359375,1496.5706787109375,2845.134033203125,958.59619140625,13728.88671875,7034.33154296875,3118.07568359375,1345.876708984375
2018,7,26,10,2018-07-26 10:00:00,11982.208984375,1620.2884521484375,2905.621337890625,978.718994140625,14420.4873046875,7097.89111328125,3288.694580078125,1445.365234375
2018,7,26,11,2018-07-26 11:00:00,12323.2978515625,1694.515380859375,2926.31494140625,1017.4048461914062,14923.466796875,7260.34423828125,3416.8076171875,1489.8695068359375
2018,7,26,12,2018-07-26 12:00:00,13003.287109375,1831.8001708984373,2965.191650390625,1115.0264892578123,16527.330078125,7693.48095703125,3611.95166015625,1544.7205810546875
2018,7,26,13,2018-07-26 13:00:00,13843.0849609375,2006.933837890625,3023.73046875,1182.4520263671875,17580.955078125,8327.720703125,3959.55078125,1582.1533203125
2018,7,26,14,2018-07-26 14:00:00,15561.400390625,2202.909423828125,3093.48095703125,1362.934814453125,19362.236328125,8969.7412109375,4241.46826171875,1631.411865234375
2018,7,26,15,2018-07-26 15:00:00,16975.4609375,2329.869873046875,3238.83935546875,1384.919921875,20237.966796875,9678.4658203125,4607.70556640625,1805.5628662109373
2018,7,26,16,2018-07-26 16:00:00,17771.26953125,2482.971435546875,3339.6806640625,1498.726806640625,20903.3828125,10549.86328125,5051.7744140625,1862.9249267578125
2018,7,26,17,2018-07-26 17:00:00,17815.345703125,2578.288818359375,3401.025146484375,1518.3675537109375,21969.552734375,10698.30859375,5369.8671875,1941.6029052734373
2018,7,26,18,2018-07-26 18:00:00,17922.634765625,2628.9853515625,3481.424072265625,1561.8841552734375,22931.064453125,10819.076171875,5487.4580078125,2018.6259765625
2018,7,26,19,2018-07-26 19:00:00,18235.419921875,2673.5390625,3474.19677734375,1579.0484619140625,23545.3984375,11536.8310546875,5540.19384765625,2049.4306640625
2018,7,26,20,2018-07-26 20:00:00,18131.841796875,2720.89208984375,3441.083984375,1576.67138671875,22837.671875,11589.75390625,5466.47314453125,1996.5684814453125
2018,7,26,21,2018-07-26 21:00:00,17901.275390625,2667.966064453125,3451.543701171875,1541.6468505859375,22193.93359375,11536.486328125,5352.78955078125,1990.9117431640625
2018,7,26,22,2018-07-26 22:00:00,16954.18359375,2800.708984375,3424.726806640625,1462.49951171875,21730.69921875,11151.9296875,5118.43212890625,1988.3779296875
2018,7,26,23,2018-07-26 23:00:00,16507.59375,2657.679931640625,3347.2978515625,1369.8216552734375,20808.529296875,10702.927734375,4913.31591796875,1938.955322265625
2018,7,27,0,2018-07-27 00:00:00,16638.392578125,2647.1904296875,3306.25,1348.595947265625,20467.49609375,10554.951171875,4754.91259765625,1864.0748291015625
2018,7,27,1,2018-07-27 01:00:00,15973.45703125,2499.1962890625,3220.176025390625,1279.5162353515625,19680.400390625,9910.841796875,4618.46826171875,1756.1162109375
2018,7,27,2,2018-07-27 02:00:00,15165.9169921875,2289.859375,3091.848876953125,1173.0030517578125,18137.0078125,9449.5849609375,4441.82421875,1659.14013671875
2018,7,27,3,2018-07-27 03:00:00,14146.1337890625,2142.813720703125,3030.6171875,1094.845947265625,17261.244140625,8810.9111328125,4204.560546875,1594.5419921875
2018,7,27,4,2018-07-27 04:00:00,13456.15234375,2022.9315185546875,2971.611572265625,1036.4464111328123,16534.76953125,8342.20703125,3959.580810546875,1512.0621337890625
2018,7,27,5,2018-07-27 05:00:00,12732.9267578125,1764.82080078125,2886.572998046875,991.5919799804688,15665.986328125,7744.92822265625,3713.892822265625,1439.020263671875
2018,7,27,6,2018-07-27 06:00:00,11707.716796875,1703.8265380859375,2886.872802734375,991.069580078125,14296.123046875,7057.04345703125,3196.375244140625,1446.0570068359375
2018,7,27,7,2018-07-27 07:00:00,11482.986328125,1627.40185546875,2849.792724609375,1001.4122314453124,14202.5634765625,6792.7412109375,3153.2744140625,1408.3609619140625
2018,7,27,8,2018-07-27 08:00:00,11457.8662109375,1617.0948486328125,2817.78564453125,948.1338500976562,14282.533203125,6653.64892578125,3038.12548828125,1380.5079345703125
2018,7,27,9,2018-07-27 09:00:00,11247.7802734375,1556.4124755859375,2829.95556640625,932.5191040039062,14133.029296875,6882.32666015625,3072.75,1384.2957763671875
2018,7,27,10,2018-07-27 10:00:00,11808.1015625,1657.41015625,2832.14501953125,957.5562744140624,14783.7607421875,6806.15478515625,3133.46240234375,1389.791015625
2018,7,27,11,2018-07-27 11:00:00,12174.5087890625,1728.343505859375,2821.81103515625,1004.1868286132812,15155.068359375,6807.43798828125,3223.979736328125,1361.72412109375
2018,7,27,12,2018-07-27 12:00:00,12867.802734375,1797.676025390625,2846.1630859375,1065.6544189453123,15418.1591796875,7098.66357421875,3407.94921875,1470.1182861328125
2018,7,27,13,2018-07-27 13:00:00,13969.4560546875,1962.6251220703125,2974.166748046875,1145.240478515625,16818.587890625,7926.39501953125,3673.026123046875,1500.6988525390625
2018,7,27,14,2018-07-27 14:00:00,15392.5185546875,2136.176025390625,3092.1943359375,1192.7178955078125,17317.638671875,8142.9443359375,4122.3193359375,1549.2451171875
2018,7,27,15,2018-07-27 15:00:00,16914.130859375,2289.0625,3145.962158203125,1296.807373046875,18994.490234375,9060.42578125,4490.18408203125,1711.2283935546875
2018,7,27,16,2018-07-27 16:00:00,17872.359375,2443.757568359375,3245.845947265625,1412.7457275390625,20310.466796875,9314.2666015625,4695.45947265625,1765.740234375
2018,7,27,17,2018-07-27 17:00:00,17675.900390625,2532.982177734375,3316.34033203125,1450.8338623046875,20826.232421875,10266.9931640625,5026.927734375,1800.047607421875
2018,7,27,18,2018-07-27 18:00:00,17673.45703125,2583.06298828125,3377.550537109375,1468.5941162109375,22240.98046875,10579.015625,5171.70166015625,1901.5318603515625
2018,7,27,19,2018-07-27 19:00:00,17940.623046875,2605.920166015625,3403.565185546875,1515.3848876953125,22156.216796875,10872.9052734375,5230.18359375,1939.3974609375
2018,7,27,20,2018-07-27 20:00:00,17600.09375,2681.063720703125,3486.030029296875,1526.5032958984375,22864.904296875,10968.748046875,5192.71728515625,1885.9869384765625
2018,7,27,21,2018-07-27 21:00:00,17282.912109375,2655.517333984375,3450.42822265625,1471.536376953125,21831.591796875,11259.607421875,4979.72314453125,1966.798095703125
2018,7,27,22,2018-07-27 22:00:00,17029.255859375,2715.494140625,3429.762939453125,1379.18310546875,21257.888671875,11187.0029296875,4992.25830078125,1938.447021484375
2018,7,27,23,2018-07-27 23:00:00,16312.83203125,2546.7392578125,3282.786376953125,1300.615478515625,20384.240234375,10852.962890625,4820.46923828125,1945.030029296875
2018,7,28,0,2018-07-28 00:00:00,16128.6640625,2459.290283203125,3261.9130859375,1277.4930419921875,19937.94140625,10493.8349609375,4583.69873046875,1877.52783203125
2018,7,28,1,2018-07-28 01:00:00,15724.951171875,2335.950927734375,3175.841064453125,1258.687744140625,19134.916015625,10154.7236328125,4525.0234375,1755.9342041015625
2018,7,28,2,2018-07-28 02:00:00,14996.6337890625,2139.038818359375,3055.885009765625,1123.0234375,17741.0703125,9425.859375,4245.07177734375,1738.329833984375
2018,7,28,3,2018-07-28 03:00:00,13662.796875,2008.8077392578125,3013.138427734375,1119.680908203125,17104.0078125,8205.6787109375,3877.837646484375,1640.8975830078125
2018,7,28,4,2018-07-28 04:00:00,13349.49609375,1924.6177978515625,2937.825927734375,1068.290771484375,15917.00390625,8051.2890625,3861.62451171875,1569.0770263671875
2018,7,28,5,2018-07-28 05:00:00,12645.814453125,1866.62744140625,2869.4130859375,1013.0855102539062,15444.5302734375,7644.02685546875,3560.251953125,1521.620849609375
2018,7,28,6,2018-07-28 06:00:00,12340.583984375,1677.8031005859375,2935.701416015625,999.8809204101562,15114.25,7578.16455078125,3465.01220703125,1402.1162109375
2018,7,28,7,2018-07-28 07:00:00,11736.0869140625,1595.6663818359375,2830.99658203125,947.60546875,14479.705078125,6546.46142578125,3381.337890625,1336.5682373046875
2018,7,28,8,2018-07-28 08:00:00,11519.6240234375,1574.480712890625,2769.121337890625,932.9069213867188,13945.5,6823.181640625,3138.3037109375,1313.1201171875
2018,7,28,9,2018-07-28 09:00:00,11418.412109375,1550.448974609375,2798.218017578125,970.806640625,14272.4169921875,6804.13134765625,3146.420654296875,1297.4073486328125
2018,7,28,10,2018-07-28 10:00:00,11602.94921875,1632.065185546875,2790.42626953125,981.2321166992188,14575.068359375,7072.12353515625,3308.961181640625,1330.3046875
2018,7,28,11,2018-07-28 11:00:00,12241.1669921875,1670.380615234375,2760.371826171875,1028.703369140625,14587.26171875,6910.5966796875,3333.130126953125,1315.1673583984375
2018,7,28,12,2018-07-28 12:00:00,12667.001953125,1775.394775390625,2768.581298828125,1061.4140625,15741.142578125,7166.88330078125,3552.1728515625,1369.1954345703125
2018,7,28,13,2018-07-28 13:00:00,14009.447265625,1885.2994384765625,2893.4560546875,1193.1060791015625,16372.615234375,7578.69677734375,3892.1904296875,1412.21826171875
2018,7,28,14,2018-07-28 14:00:00,14727.7099609375,2034.7340087890625,3022.60107421875,1283.01953125,17559.4375,8035.80419921875,4231.32666015625,1470.181884765625
2018,7,28,15,2018-07-28 15:00:00,16288.0908203125,2174.762939453125,3052.027099609375,1321.2601318359375,18839.904296875,8601.630859375,4618.41650390625,1578.9837646484375
2018,7,28,16,2018-07-28 16:00:00,17299.05078125,2307.8310546875,3172.621826171875,1433.6514892578125,19499.09375,9479.2763671875,4885.9521484375,1703.4766845703125
2018,7,28,17,2018-07-28 17:00:00,17484.203125,2411.207275390625,3255.55810546875,1405.376708984375,20197.427734375,9848.572265625,5140.611328125,1761.512451171875
2018,7,28,18,2018-07-28 18:00:00,17477.529296875,2473.04296875,3320.568115234375,1498.77490234375,21171.42578125,10082.8525390625,5134.45947265625,1799.14111328125
2018,7,28,19,2018-07-28 19:00:00,17483.57421875,2494.26025390625,3363.324462890625,1517.3157958984375,21054.986328125,10393.4638671875,5194.80517578125,1852.1893310546875
2018,7,28,20,2018-07-28 20:00:00,18116.404296875,2554.248779296875,3510.3349609375,1525.486083984375,21212.375,10579.2177734375,5201.95458984375,1886.7064208984373
2018,7,28,21,2018-07-28 21:00:00,17054.30078125,2528.5419921875,3431.277587890625,1530.272216796875,20985.318359375,10794.9814453125,5051.828125,1882.1531982421875
2018,7,28,22,2018-07-28 22:00:00,16797.73828125,2477.848388671875,3451.9111328125,1397.4921875,21441.771484375,10621.6728515625,4853.2861328125,1741.65576171875
2018,7,28,23,2018-07-28 23:00:00,16267.529296875,2347.50244140625,3275.578857421875,1382.7091064453125,20955.21875,10318.3330078125,4665.740234375,1663.3001708984375
2018,7,29,0,2018-07-29 00:00:00,15976.9306640625,2304.47412109375,3259.05810546875,1364.54931640625,20378.642578125,10114.7509765625,4666.15869140625,1671.00439453125
2018,7,29,1,2018-07-29 01:00:00,15594.380859375,2227.475341796875,3183.58447265625,1330.923583984375,19648.19140625,9715.2822265625,4469.16552734375,1639.8880615234375
2018,7,29,2,2018-07-29 02:00:00,14420.1982421875,1978.7359619140625,3047.257568359375,1216.0576171875,17793.248046875,9249.9072265625,4276.5498046875,1633.270751953125
2018,7,29,3,2018-07-29 03:00:00,13798.041015625,1927.2349853515625,2994.984375,1131.176025390625,17838.525390625,8722.7900390625,3998.1767578125,1600.45849609375
2018,7,29,4,2018-07-29 04:00:00,12898.173828125,1820.6063232421875,2915.490234375,1041.2755126953123,17016.337890625,7998.38134765625,3746.251708984375,1483.8016357421875
2018,7,29,5,2018-07-29 05:00:00,12608.705078125,1786.421630859375,2832.848876953125,1018.0385131835938,15680.26171875,7742.404296875,3579.555908203125,1411.1796875
2018,7,29,6,2018-07-29 06:00:00,12573.41015625,1492.974853515625,2969.43896484375,1024.8507080078123,14050.251953125,7015.689453125,3666.2470703125,1426.7225341796875
2018,7,29,7,2018-07-29 07:00:00,12085.3759765625,1431.0328369140625,2753.496826171875,988.96142578125,14499.0205078125,6882.0322265625,3531.0791015625,1360.8865966796875
2018,7,29,8,2018-07-29 08:00:00,11969.0947265625,1403.8880615234375,2737.6162109375,960.3803100585938,14156.9892578125,6561.72119140625,3316.652587890625,1319.668701171875
2018,7,29,9,2018-07-29 09:00:00,11614.3740234375,1381.3875732421875,2770.1357421875,908.260986328125,13498.669921875,6595.99853515625,3190.97509765625,1333.7943115234375
2018,7,29,10,2018-07-29 10:00:00,11555.7353515625,1417.09228515625,2800.63671875,974.4454345703124,13663.0888671875,6944.599609375,3214.33056640625,1338.4010009765625
2018,7,29,11,2018-07-29 11:00:00,12060.8662109375,1461.1566162109375,2791.955322265625,976.193359375,13252.044921875,7064.185546875,3212.83154296875,1352.5128173828125
2018,7,29,12,2018-07-29 12:00:00,12837.3193359375,1616.7760009765625,2802.27978515625,1022.4658813476562,14886.2294921875,6992.365234375,3479.267333984375,1395.960693359375
2018,7,29,13,2018-07-29 13:00:00,14133.9580078125,1762.10009765625,2916.6396484375,1089.2410888671877,14713.751953125,7661.8740234375,3837.03125,1452.7164306640625
2018,7,29,14,2018-07-29 14:00:00,15077.5830078125,1891.3341064453125,2979.04345703125,1180.73388671875,16108.9658203125,8353.2724609375,4231.11376953125,1530.4473876953125
2018,7,29,15,2018-07-29 15:00:00,16276.2119140625,2060.796142578125,3098.700439453125,1258.3485107421875,17009.150390625,8910.43359375,4620.74267578125,1602.287841796875
2018,7,29,16,2018-07-29 16:00:00,17124.044921875,2216.08447265625,3212.99755859375,1313.302734375,18334.44140625,9593.16796875,4834.54541015625,1730.537353515625
2018,7,29,17,2018-07-29 17:00:00,17587.447265625,2319.048095703125,3308.3857421875,1379.72021484375,20196.505859375,10283.56640625,5151.29345703125,1799.680419921875
2018,7,29,18,2018-07-29 18:00:00,17418.64453125,2390.9052734375,3359.896728515625,1388.05224609375,20411.48046875,10424.9609375,5155.67578125,1802.083740234375
2018,7,29,19,2018-07-29 19:00:00,17468.712890625,2449.98583984375,3425.369384765625,1437.1185302734375,20995.875,10704.9658203125,5273.6708984375,1861.2255859375
2018,7,29,20,2018-07-29 20:00:00,17651.06640625,2473.82080078125,3527.184326171875,1432.69775390625,20839.9296875,10893.3486328125,5346.64111328125,1883.8065185546875
2018,7,29,21,2018-07-29 21:00:00,17390.9453125,2417.625,3402.65869140625,1434.5374755859375,19567.6875,10749.0546875,5083.48779296875,1919.264892578125
2018,7,29,22,2018-07-29 22:00:00,16745.951171875,2302.81787109375,3378.592529296875,1430.1837158203125,19331.1640625,10542.9638671875,4971.107421875,1892.5133056640625
2018,7,29,23,2018-07-29 23:00:00,16186.744140625,2228.59716796875,3326.483642578125,1363.166015625,19956.56640625,10444.029296875,4719.02197265625,1872.3612060546875
2018,7,30,0,2018-07-30 00:00:00,15880.1171875,2254.5947265625,3293.62060546875,1326.7200927734375,19138.984375,9970.015625,4712.921875,1864.4200439453125
2018,7,30,1,2018-07-30 01:00:00,15278.828125,2151.810546875,3220.644775390625,1278.2630615234375,18662.904296875,9849.80859375,4572.97265625,1777.91162109375
2018,7,30,2,2018-07-30 02:00:00,14309.2177734375,1929.6248779296875,3081.948974609375,1198.2281494140625,17233.5078125,9229.193359375,4339.232421875,1690.7430419921875
2018,7,30,3,2018-07-30 03:00:00,13878.466796875,1740.57421875,3025.834716796875,1117.5670166015623,16260.203125,8374.9306640625,4071.775390625,1616.028076171875
2018,7,30,4,2018-07-30 04:00:00,13323.7109375,1658.33984375,2967.6708984375,1048.92529296875,15272.47265625,7814.7099609375,3921.905029296875,1517.17041015625
2018,7,30,5,2018-07-30 05:00:00,12705.13671875,1612.3157958984375,2875.846435546875,979.3287353515624,14221.193359375,7439.39453125,3749.948486328125,1471.9866943359375
2018,7,30,6,2018-07-30 06:00:00,13195.0693359375,1641.2874755859375,2944.4052734375,962.9365844726562,15045.9287109375,7707.919921875,3640.79638671875,1556.408935546875
2018,7,30,7,2018-07-30 07:00:00,12858.7880859375,1556.00146484375,2779.934814453125,974.694580078125,14532.4326171875,7290.83251953125,3556.557373046875,1504.38818359375
2018,7,30,8,2018-07-30 08:00:00,12653.8720703125,1542.494873046875,2777.98046875,929.9473266601562,14180.845703125,7127.04833984375,3412.2314453125,1522.39501953125
2018,7,30,9,2018-07-30 09:00:00,12430.052734375,1502.9481201171875,2799.868408203125,939.6644287109376,14427.2578125,6910.91162109375,3306.32177734375,1481.593017578125
2018,7,30,10,2018-07-30 10:00:00,13002.8935546875,1603.4263916015625,2869.326904296875,931.1314086914062,14964.640625,7181.70263671875,3332.90283203125,1546.01171875
2018,7,30,11,2018-07-30 11:00:00,13187.0732421875,1633.19580078125,2905.475830078125,902.8015747070312,15404.341796875,7456.92333984375,3443.52490234375,1529.8714599609375
2018,7,30,12,2018-07-30 12:00:00,13994.9072265625,1742.8675537109375,2911.899169921875,942.902587890625,16411.20703125,7735.185546875,3673.726806640625,1521.7220458984375
2018,7,30,13,2018-07-30 13:00:00,15002.568359375,1874.8343505859373,2962.3232421875,966.7351684570312,16805.708984375,8275.5361328125,4067.105712890625,1568.6318359375
2018,7,30,14,2018-07-30 14:00:00,16110.203125,2051.6806640625,3030.006103515625,1025.9671630859377,17896.775390625,8688.26171875,4373.93994140625,1660.5712890625
2018,7,30,15,2018-07-30 15:00:00,16899.826171875,2167.1572265625,3153.928955078125,1067.2137451171877,18315.541015625,9329.9052734375,4834.77392578125,1751.302734375
2018,7,30,16,2018-07-30 16:00:00,17824.31640625,2283.44384765625,3220.376708984375,1094.9715576171877,19405.314453125,10027.7392578125,5127.6650390625,1830.1875
2018,7,30,17,2018-07-30 17:00:00,18166.39453125,2389.364990234375,3281.5400390625,1129.21044921875,20380.12109375,10497.1298828125,5405.732421875,1821.5816650390625
2018,7,30,18,2018-07-30 18:00:00,17932.95703125,2433.866943359375,3346.5634765625,1158.975830078125,21046.939453125,10408.7548828125,5378.8564453125,1888.9154052734373
2018,7,30,19,2018-07-30 19:00:00,18692.40625,2457.035400390625,3239.716064453125,1221.12890625,21438.37109375,11205.59375,5370.45458984375,1947.716796875
2018,7,30,20,2018-07-30 20:00:00,17529.796875,2483.390869140625,3368.62109375,1213.4716796875,20307.662109375,10978.4150390625,5389.693359375,1940.93310546875
2018,7,30,21,2018-07-30 21:00:00,17360.578125,2497.4287109375,3389.569091796875,1191.1517333984375,20212.27734375,11056.337890625,5145.51904296875,1963.760986328125
2018,7,30,22,2018-07-30 22:00:00,17056.935546875,2358.686767578125,3349.60205078125,1209.869384765625,20752.544921875,10674.2041015625,4983.8125,1991.032470703125
2018,7,30,23,2018-07-30 23:00:00,16479.7265625,2292.849853515625,3307.33837890625,1133.017822265625,20146.146484375,10420.1279296875,4828.166015625,1947.4757080078125
2018,7,31,0,2018-07-31 00:00:00,16087.822265625,2211.720703125,3269.886962890625,1099.8521728515623,19393.189453125,10219.4736328125,4816.9033203125,1917.760009765625
2018,7,31,1,2018-07-31 01:00:00,15907.283203125,2130.12255859375,3178.53125,1083.1434326171877,18893.423828125,9738.5458984375,4632.55908203125,1836.869873046875
2018,7,31,2,2018-07-31 02:00:00,15131.1083984375,1997.2979736328125,3051.374267578125,1015.4521484375,17184.609375,9252.533203125,4382.2001953125,1702.5081787109375
2018,7,31,3,2018-07-31 03:00:00,14513.111328125,1811.28515625,3003.092529296875,992.827392578125,16222.6337890625,8877.009765625,4173.17138671875,1581.91064453125
2018,7,31,4,2018-07-31 04:00:00,13610.2958984375,1705.3790283203125,2933.560302734375,914.4622192382812,16117.5087890625,8266.544921875,3930.892578125,1488.3499755859375
2018,7,31,5,2018-07-31 05:00:00,12944.208984375,1654.5018310546875,2859.522705078125,877.930908203125,15333.8447265625,7745.41064453125,3765.72607421875,1411.5009765625
2018,7,31,6,2018-07-31 06:00:00,13046.2265625,1526.39208984375,2796.133544921875,860.8629150390625,12659.560546875,7666.1064453125,3740.484130859375,1306.3978271484375
2018,7,31,7,2018-07-31 07:00:00,12980.50390625,1450.243408203125,2686.9345703125,840.6272583007812,12297.12109375,7500.01904296875,3612.552978515625,1293.7803955078125
2018,7,31,8,2018-07-31 08:00:00,12897.1923828125,1439.0462646484375,2655.998046875,845.086181640625,11861.416015625,7360.57177734375,3505.847900390625,1247.65771484375
2018,7,31,9,2018-07-31 09:00:00,12725.669921875,1412.391357421875,2693.48828125,814.0177612304688,12281.5029296875,7303.7119140625,3406.68408203125,1232.657470703125
2018,7,31,10,2018-07-31 10:00:00,12840.02734375,1513.20361328125,2709.375,860.1195678710938,12693.7822265625,7553.4443359375,3436.51611328125,1286.6658935546875
2018,7,31,11,2018-07-31 11:00:00,13806.8486328125,1555.9072265625,2734.98876953125,889.7939453125,12860.4912109375,7708.2080078125,3563.824462890625,1336.5247802734375
2018,7,31,12,2018-07-31 12:00:00,14159.103515625,1631.6258544921875,2672.92822265625,935.5031127929688,13230.55859375,8005.625,3754.702392578125,1340.2891845703125
2018,7,31,13,2018-07-31 13:00:00,14866.6591796875,1720.126220703125,2737.759033203125,996.3735961914062,13628.9560546875,8642.43359375,4077.9462890625,1382.88818359375
2018,7,31,14,2018-07-31 14:00:00,16442.55859375,1895.0626220703125,2841.229736328125,992.6911010742188,14374.9853515625,8728.4296875,4350.31396484375,1356.9869384765625
2018,7,31,15,2018-07-31 15:00:00,17005.369140625,1979.453857421875,2878.792236328125,1048.939453125,14898.921875,8904.3125,4793.57861328125,1418.984130859375
2018,7,31,16,2018-07-31 16:00:00,17280.46484375,2103.115234375,2872.44140625,1130.396240234375,15926.1162109375,9578.6220703125,5128.3212890625,1518.0452880859375
2018,7,31,17,2018-07-31 17:00:00,17260.30859375,2191.356689453125,2922.318359375,1197.812255859375,17163.900390625,9526.552734375,5354.2509765625,1553.5152587890625
2018,7,31,18,2018-07-31 18:00:00,17195.4140625,2234.979736328125,3007.041015625,1236.806884765625,17065.654296875,9845.6279296875,5379.4931640625,1562.16845703125
2018,7,31,19,2018-07-31 19:00:00,17299.564453125,2343.902099609375,3071.239501953125,1265.6435546875,17905.220703125,10188.169921875,5121.73486328125,1629.8760986328125
2018,7,31,20,2018-07-31 20:00:00,17125.5703125,2323.582763671875,3141.094482421875,1284.414794921875,18599.96875,10142.1943359375,5157.73876953125,1622.8541259765625
2018,7,31,21,2018-07-31 21:00:00,17327.615234375,2366.8681640625,3176.505126953125,1277.8052978515625,18345.880859375,10322.4912109375,5108.6025390625,1651.836669921875
2018,7,31,22,2018-07-31 22:00:00,16589.44921875,2234.12646484375,3158.661376953125,1240.5224609375,18170.87890625,10242.3359375,5019.5849609375,1654.100341796875
2018,7,31,23,2018-07-31 23:00:00,15933.30859375,2154.61181640625,3128.408935546875,1141.3592529296875,17630.6640625,9904.8056640625,4831.43701171875,1628.9608154296875
